Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,5748740,6,4,611,164,517,0,101.8333333,204.3050823,152,0,41.0,74.05403433,134.8121501,1.739511615,638748.8889,1827088.426,5510470,3,5748740,1149748.0,2475773.741,5578215,3,209593,69864.33333,61204.76678,115222,249,0,0,0,0,132,92,1.043706969,0.695804646,0,517,70.45454545,154.756818,23949.67273,0,0,0,1,0,0,0,0,0,77.5,101.8333333,41.0,132,0,0,0,0,0,0,6,611,4,164,8192,946,5,20,238267.0,0.0,238267,238267,5510470.0,0.0,5510470,5510470,0
53,79753255,2,2,91,222,49,42,45.5,4.949747468,131,91,111.0,28.28427125,3.924604707,0.050154693,26600000.0,46000000.0,79700000,23388,79700000,79700000.0,0.0,79700000,79700000,79700000,79700000.0,0.0,79700000,79700000,0,0,0,0,52,64,0.025077346,0.025077346,42,131,72.4,38.07623931,1449.8,0,0,0,0,0,0,0,0,1,90.5,45.5,111.0,52,0,0,0,0,0,0,2,91,2,222,-1,-1,1,20,23388.0,0.0,23388,23388,79700000.0,0.0,79700000,79700000,0
35610,12785,2,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,469.2999609,234.6499804,6392.5,8812.671814,12624,161,12785,12785.0,0.0,12785,12785,0,0.0,0.0,0,0,0,0,0,0,64,20,156.4333203,78.21666015,0,6,1.5,3.0,9.0,0,0,0,0,1,0,0,0,0,2.0,0.0,6.0,64,0,0,0,0,0,0,2,0,1,6,235,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,1013,1,1,52,117,52,52,52.0,0.0,117,117,117.0,0.0,166831.194471866,1974.333662389,1013.0,0.0,1013,1013,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,987.1668311945,987.1668311945,52,117,73.6666666667,37.5277674973,1408.3333333333,0,0,0,0,0,0,0,0,1,110.5,52.0,117.0,20,0,0,0,0,0,0,1,52,1,117,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
52081,8323,3,1,50,6,38,6,16.66666667,18.47520861,6,6,6.0,0.0,6728.343146,480.595939,2774.333333,4540.16314,8015,33,8323,4161.5,5496.34101,8048,275,0,0.0,0.0,0,0,0,0,0,0,60,20,360.4469542,120.1489847,6,38,12.4,14.31083506,204.8,0,0,0,0,1,0,0,0,0,15.5,16.66666667,6.0,60,0,0,0,0,0,0,3,50,1,6,351,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,61256,3,4,429,2267,429,0,143.0,247.6832654824,2267,0,566.75,1133.5,44012.0151495364,114.274520047,10209.3333333333,15339.0908292071,31051,4,31317,15658.5,21916.774682877,31156,161,30205,10068.3333333333,16567.5017529298,29190,4,0,0,0,0,104,136,48.9747943059,65.2997257412,0,2267,337.0,794.1552565013,630682.571428572,0,0,0,1,0,0,0,0,1,385.1428571429,143.0,566.75,104,0,0,0,0,0,0,3,429,4,2267,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
55918,3,2,0,37,0,37,0,18.5,26.1629509,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,972,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,30805,2,2,84,284,42,42,42.0,0.0,142,142,142.0,0.0,11946.1126440513,129.8490504788,10268.3333333333,17781.8109688899,30801,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,40,64.9245252394,64.9245252394,42,142,82.0,54.7722557505,3000.0,0,0,0,0,0,0,0,0,1,102.5,42.0,142.0,64,0,0,0,0,0,0,2,84,2,284,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5552873,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.720347827,1850957.667,3185966.55,5529771,53,5552873,2776436.5,3893802.992,5529771,23102,0,0.0,0.0,0,0,0,0,0,0,104,40,0.54026087,0.180086957,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,5425092,6,4,317,157,223,0,52.83333333,85.57433416,145,0,39.25,70.55671478,87.37179019,1.843286713,602788.0,1699463.181,5132873,3,5425092,1085018.4,2331318.486,5254718,3,207604,69201.33333,62681.72495,122281,48,0,0,0,0,132,92,1.105972028,0.737314685,0,223,43.09090909,73.50844107,5403.490909,0,0,0,1,0,0,0,0,0,47.4,52.83333333,39.25,132,0,0,0,0,0,0,6,317,4,157,8192,75,5,20,292216.0,0.0,292216,292216,5132873.0,0.0,5132873,5132873,0
53,425,1,1,58,139,58,58,58.0,0.0,139,139,139.0,0.0,463529.4118,4705.882353,425.0,0.0,425,425,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2352.941176,2352.941176,58,139,85.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,127.5,58.0,139.0,32,0,0,0,0,0,0,1,58,1,139,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,161,2,2,76,132,38,38,38.0,0.0,66,66,66.0,0.0,1291925.466,24844.7205,53.66666667,52.72886622,109,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,12422.36025,12422.36025,38,66,49.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,61.5,38.0,66.0,40,0,0,0,0,0,0,2,76,2,132,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,314390,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9.542288241,157195.0,165383.7908,274139,40251,314390,157195.0,165383.7908,274139,40251,0,0.0,0.0,0,0,0,0,0,0,96,0,9.542288241,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,364,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,24614,1,1,56,174,56,56,56.0,0.0,174,174,174.0,0.0,9344.275616,81.25457057,24614.0,0.0,24614,24614,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,40.62728528,40.62728528,56,174,95.33333333,68.12733176,4641.333333,0,0,0,0,0,0,0,0,1,143.0,56.0,174.0,32,0,0,0,0,0,0,1,56,1,174,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,24437,4,2,128,532,32,32,32.0,0.0,266,266,266.0,0.0,27008.22523,245.5293203,4887.4,7409.236587,16721,1,16725,5575.0,9652.719202,16721,1,3,3.0,0.0,3,3,0,0,0,0,128,40,163.6862135,81.84310676,32,266,98.85714286,114.1803085,13037.14286,0,0,0,0,0,0,0,0,0,115.3333333,32.0,266.0,128,0,0,0,0,0,0,4,128,2,532,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,0
21787,2,2,0,605,0,605,0,302.5,427.7996026,0,0,0.0,0.0,303000000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,1,0,0,0,40,0,1000000.0,0.0,0,605,403.3333333,349.2969129,122008.3333,0,1,0,0,1,0,0,0,0,605.0,302.5,0.0,40,0,0,0,0,0,0,2,605,0,0,16425,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,85606,1,1,47,122,47,47,47.0,0.0,122,122,122.0,0.0,1974.16069,23.3628484,85606.0,0.0,85606,85606,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11.6814242,11.6814242,47,122,72.0,43.30127019,1875.0,0,0,0,0,0,0,0,0,1,108.0,47.0,122.0,20,0,0,0,0,0,0,1,47,1,122,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,220304,8,8,848,5173,514,0,106.0,178.9588939,1460,0,646.625,688.355792,27330.41615,72.62691553,14686.93333,24192.05536,58073,1,162182,23168.85714,27478.06376,53213,50,168714,24102.0,30028.28887,60170,1,0,0,0,0,180,172,36.31345777,36.31345777,0,1460,354.1764706,550.1932882,302712.6544,0,0,0,1,0,0,0,0,1,376.3125,106.0,646.625,180,0,0,0,0,0,0,8,848,8,5173,29200,40,7,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,82721,1,1,38,230,38,38,38.0,0.0,230,230,230.0,0.0,3239.806095,24.17765743,82721.0,0.0,82721,82721,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12.08882871,12.08882871,38,230,102.0,110.8512517,12288.0,0,0,0,0,0,0,0,0,1,153.0,38.0,230.0,20,0,0,0,0,0,0,1,38,1,230,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5288152,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.75640791,1762717.333,3040017.183,5273016,23,5288152,2644076.0,3717882.603,5273016,15136,0,0.0,0.0,0,0,0,0,0,0,104,40,0.567305932,0.189101977,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,205,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9756.097561,205.0,0.0,205,205,205,205.0,0.0,205,205,0,0.0,0.0,0,0,0,0,0,0,40,0,9756.097561,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,214348,2,2,74,266,37,37,37.0,0.0,133,133,133.0,0.0,1586.20561,18.66124247,71449.33333,123709.7103,214297,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,64,9.330621233,9.330621233,37,133,75.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,94.25,37.0,133.0,40,0,0,0,0,0,0,2,74,2,266,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,30877,2,2,60,320,30,30,30.0,0.0,160,160,160.0,0.0,12306.8950999126,129.5462642096,10292.3333333333,17781.8245501786,30825,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,88,88,64.7731321048,64.7731321048,30,160,82.0,71.2039324757,5070.0,0,0,0,0,0,0,0,0,1,102.5,30.0,160.0,88,0,0,0,0,0,0,2,60,2,320,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,0
80,1742,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1148.105626,1742.0,0.0,1742,1742,1742,1742.0,0.0,1742,1742,0,0.0,0.0,0,0,0,0,0,0,64,0,1148.105626,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,242,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
58276,14,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,1285714.286,214285.7143,7.0,5.656854249,11,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,20,142857.1429,71428.57143,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,65,322,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,569,1,1,69,135,69,69,69.0,0.0,135,135,135.0,0.0,358523.7258,3514.938489,569.0,0.0,569,569,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1757.469244,1757.469244,69,135,91.0,38.10511777,1452.0,0,0,0,0,0,0,0,0,1,136.5,69.0,135.0,32,0,0,0,0,0,0,1,69,1,135,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,232,2,2,94,350,47,47,47.0,0.0,175,175,175.0,0.0,1913793.103,17241.37931,77.33333333,128.74911,226,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,8620.689655,8620.689655,47,175,98.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,122.75,47.0,175.0,64,0,0,0,0,0,0,2,94,2,350,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,600,1,1,38,38,38,38,38.0,0.0,38,38,38.0,0.0,126666.6667,3333.333333,600.0,0.0,600,600,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1666.666667,1666.666667,38,38,38.0,0.0,0.0,0,0,0,0,0,0,0,0,1,57.0,38.0,38.0,32,0,0,0,0,0,0,1,38,1,38,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,256,2,2,170,426,85,85,85.0,0.0,213,213,213.0,0.0,2328125.0,15625.0,85.33333333,106.0487309,205,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,7812.5,7812.5,85,213,136.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,170.25,85.0,213.0,40,0,0,0,0,0,0,2,170,2,426,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,5324180,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,33.99584537,1.126934101,1064836.0,2223281.451,5039217,3,5324180,1331045.0,2474563.912,5039217,3,0,0.0,0.0,0,0,1,0,0,0,100,20,0.939111751,0.18782235,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,256,351,4,20,249283.0,0.0,249283,249283,5039217.0,0.0,5039217,5039217,0
53,193,2,2,78,206,39,39,39.0,0.0,103,103,103.0,0.0,1471502.591,20725.3886,64.33333333,107.0996421,188,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,40,40,10362.6943,10362.6943,39,103,64.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,80.75,39.0,103.0,40,0,0,0,0,0,0,2,78,2,206,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,4939,2,2,74,270,37,37,37.0,0.0,135,135,135.0,0.0,69649.7266653169,809.88054262,1646.3333333333,2847.2032476333,4934,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,80,404.94027131,404.94027131,37,135,76.2,53.6768106355,2881.2,0,0,0,0,0,0,0,0,1,95.25,37.0,135.0,64,0,0,0,0,0,0,2,74,2,270,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5988893,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.667903067,1996297.667,3437013.865,5964996,139,5988893,2994446.5,4200991.391,5964996,23897,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5009273,0.166975767,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,72,0,0,0,0,0,0,3,0,1,0,8192,65535,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,97016,2,2,88,248,44,44,44.0,0.0,124,124,124.0,0.0,3463.346252,41.23031253,32338.66667,56008.74962,97012,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,20.61515626,20.61515626,44,124,76.0,43.8178046,1920.0,0,0,0,0,0,0,0,0,1,95.0,44.0,124.0,64,0,0,0,0,0,0,2,88,2,248,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,47838,1,1,58,107,58,58,58.0,0.0,107,107,107.0,0.0,3449.14085,41.80776788,47838.0,0.0,47838,47838,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.90388394,20.90388394,58,107,74.33333333,28.29016319,800.3333333,0,0,0,0,0,0,0,0,1,111.5,58.0,107.0,32,0,0,0,0,0,0,1,58,1,107,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
59337,1048918,7,2,11607,26,4380,0,1658.142857,2117.853979,20,6,13.0,9.899494937,11090.47609,8.580270336,131114.75,370554.8034,1048191,3,1048918,174819.6667,427862.8842,1048191,3,3,3.0,0.0,3,3,0,0,0,0,164,40,6.673543594,1.906726741,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,0,1292.555556,1658.142857,13.0,164,0,0,0,0,0,0,7,11607,2,26,8192,256,5,20,0.0,0.0,0,0,0.0,0.0,0,0,0
22,10001244,21,31,2008,2745,640,0,95.61904762,140.0451628,976,0,88.5483871,223.315,475.24088,5.1993532,196102.8235,516760.4672,1782202,3,8280696,414034.8,723556.6394,1831315,287,10000000,333369.9667,642880.313,1782202,3,0,0,0,0,680,1000,2.099738792,3.099614408,0,976,89.67924528,191.0076291,36483.91437,0,0,0,1,0,0,0,0,1,91.40384615,95.61904762,88.5483871,680,0,0,0,0,0,0,21,2008,31,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,11
137,17,13,0,650,0,50,50,50.0,0.0,0,0,0.0,0.0,38200000.0,764705.8824,1.416666667,1.443375673,6,1,17,1.416666667,1.443375673,6,1,0,0.0,0.0,0,0,0,0,0,0,260,0,764705.8824,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,53.84615385,50.0,0.0,260,0,0,0,0,0,0,13,650,0,0,-1,-1,12,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,157,2,2,82,138,41,41,41.0,0.0,69,69,69.0,0.0,1401273.88535032,25477.7070063694,52.3333333333,85.4478398401,151,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,12738.8535031847,12738.8535031847,41,69,52.2,15.3362316101,235.2,0,0,0,0,0,0,0,0,1,65.25,41.0,69.0,64,0,0,0,0,0,0,2,82,2,138,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,47089,2,2,64,328,32,32,32.0,0.0,164,164,164.0,0.0,8324.661811,84.94552868,15696.33333,27142.68886,47038,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,40,42.47276434,42.47276434,32,164,84.8,72.29937759,5227.2,0,0,0,0,0,0,0,0,1,106.0,32.0,164.0,64,0,0,0,0,0,0,2,64,2,328,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
21,10078034,9,15,109,188,24,0,12.11111111,9.829095132,34,0,12.53333333,14.54975045,29.47003354,2.381416852,438175.3913,1145158.037,3728100,3,6308063,788507.875,1459820.614,3279067,249,10100000,719848.9286,1414541.466,3728100,3,0,0,0,0,296,488,0.893031319,1.488385532,0,34,11.88,12.72242115,161.86,0,0,0,1,0,0,0,0,1,12.375,12.11111111,12.53333333,296,0,0,0,0,0,0,9,109,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,7
443,70093309,35,43,4620,6241,1009,0,132.0,248.9747211,1418,0,145.1395349,340.3565065,154.9505959,1.112802365,910302.7143,6697665.62,58200000,1,70100000,2061567.912,10100000.0,58300000,47,70000000,1666979.476,9054606.496,58200000,1,0,0,0,0,1128,1384,0.499334394,0.61346797,0,1418,137.4810127,299.4753472,89685.48361,0,0,0,1,0,0,0,0,1,139.2435897,132.0,145.1395349,1128,0,0,0,0,0,0,35,4620,43,6241,29200,429,22,32,1267651.0,700560.3866,1763022,772280,33700000.0,34600000.0,58200000,9296675,0
443,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
64084,65,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,184615.384615385,30769.2307692308,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15384.6153846154,15384.6153846154,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,40958,63776,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,30663,1,1,56,338,56,56,56.0,0.0,338,338,338.0,0.0,12849.36242,65.22518997,30663.0,0.0,30663,30663,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.61259498,32.61259498,56,338,150.0,162.8127759,26508.0,0,0,0,0,0,0,0,0,1,225.0,56.0,338.0,20,0,0,0,0,0,0,1,56,1,338,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,31270,4,4,164,276,41,41,41.0,0.0,69,69,69.0,0.0,14070.9945634794,255.8362647905,4467.1428571429,11554.3237279178,30668,1,31061,10353.6666666667,17928.7466470284,31056,1,601,200.3333333333,302.7545760733,549,4,0,0,0,0,104,80,127.9181323953,127.9181323953,41,69,53.4444444444,14.7572957475,217.7777777778,0,0,0,0,0,0,0,0,1,60.125,41.0,69.0,104,0,0,0,0,0,0,4,164,4,276,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
389,553511,32,21,6064,13576,1313,0,189.5,324.0939728317,3069,0,646.4761904762,831.7973081856,35482.5830019638,95.7523879381,10644.4423076923,47917.4849275389,306831,1,553511,17855.1935483871,61408.6638135149,306831,1,553429,27671.45,82869.4788914122,343715,3,0,0,0,0,1040,688,57.8127625287,37.9396254094,0,3069,363.7037037037,612.3944230804,375026.929419986,0,0,0,1,0,0,0,0,0,370.5660377358,189.5,646.4761904762,1040,0,0,0,0,0,0,32,6064,21,13576,29200,2078,18,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,108256,1,1,47,63,47,47,47.0,0.0,63,63,63.0,0.0,1016.1099615726,18.474726574,108256.0,0.0,108256,108256,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,9.237363287,9.237363287,47,63,52.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,78.5,47.0,63.0,32,0,0,0,0,0,0,1,47,1,63,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,24287,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,8564.252481,164.6971631,8095.666667,13937.2355,24189,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,64,64,82.34858155,82.34858155,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,64,0,0,0,0,0,0,2,88,2,120,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,62580253,91,125,1488,150546,248,0,16.35164835,61.88634271,4344,0,1204.368,1186.42411,2429.424502,3.451568021,291070.9442,1589529.556,10200000,0,55100000,612584.5333,2370231.73,10500000,1,61200000,493893.8629,2132740.03,10500000,1,0,0,0,0,3144,4008,1.454132824,1.997435197,0,4344,700.6175115,1075.197646,1156049.978,0,0,0,1,0,0,0,0,1,703.8611111,16.35164835,1204.368,3144,0,0,0,0,0,0,91,1488,125,150546,29200,654,6,32,966761.6,1451097.712,3562564,317383,10100000.0,201120.0873,10200000,9714004,0
54213,3,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.666666667,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,118,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,48880,2,2,70,166,35,35,35.0,0.0,83,83,83.0,0.0,4828.150573,81.83306056,16293.33333,28214.81898,48873,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,40.91653028,40.91653028,35,83,54.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,67.75,35.0,83.0,40,0,0,0,0,0,0,2,70,2,166,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
58642,79,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25316.4557,79.0,0.0,79,79,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12658.22785,12658.22785,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,972,301,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,30365,1,1,55,139,55,55,55.0,0.0,139,139,139.0,0.0,6388.934629,65.86530545,30365.0,0.0,30365,30365,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,32.93265273,32.93265273,55,139,83.0,48.49742261,2352.0,0,0,0,0,0,0,0,0,1,124.5,55.0,139.0,20,0,0,0,0,0,0,1,55,1,139,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,30290,1,1,50,66,50,50,50.0,0.0,66,66,66.0,0.0,3829.6467481017,66.0283922086,30290.0,0.0,30290,30290,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,33.0141961043,33.0141961043,50,66,55.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,83.0,50.0,66.0,32,0,0,0,0,0,0,1,50,1,66,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
